factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.001,5e-05,False,0.001526164976482045,0.0008868144968109283,0.09762806426803206,0.16285386220485365,0.0024129794732929734,0.23788030906926683,0.6407241311652955,14.401612702023723,20.09923884514584,0.40284382209602865,5.697626143122118
No. of previous surgeries,1,"0,6,12,18,24,30",0.001,0.0001,False,0.0015299435365675336,0.0009013740700064222,0.09871010502869115,0.15994561125710716,0.0024313176065739557,0.2775742451212341,0.5912694131524847,15.279753305717742,19.550418505284444,0.31369516803125064,4.270665199566702
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.001,0.0001,False,0.0015299435365675336,0.0009013740700064222,0.09871010502869115,0.15994561125710716,0.0024313176065739557,0.1777976012709988,0.5854326645938407,13.494725071921163,19.545197043087143,0.4076350633228419,6.05047197116598
No. of previous surgeries,1,"0,6,12,18,24,30",0.001,0.0005,False,0.0016329049775345899,0.0010511785142456624,0.10434369692546075,0.1386672174332771,0.0026840834917802522,0.31845034285010226,0.6255284297842233,15.901474572325586,19.959258069222745,0.30707808693412103,4.057783496897159
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.001,0.0005,False,0.0016329049775345899,0.0010511785142456624,0.10434369692546075,0.1386672174332771,0.0026840834917802522,0.06007796883689622,0.4182168029594688,11.105971446146672,17.7556015842082,0.3581388341225726,6.649630138061529
No. of previous surgeries,1,"0,6,12,18,24,30",0.005,1e-05,False,0.002144779806120009,0.0008825774175234083,0.10811040010086193,0.1635631101798336,0.0030273572236434176,0.22526845998708456,0.5427590959661012,14.534748114291862,19.071827702119357,0.3174906359790166,4.537079587827495
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.005,1e-05,False,0.002144779806120009,0.0008825774175234083,0.10811040010086193,0.1635631101798336,0.0030273572236434176,0.3633489104727984,0.7306348413987217,15.86013490884063,20.91153985686034,0.3672859309259233,5.0514049480197105
No. of previous surgeries,1,"0,6,12,18,24,30",0.005,5e-05,False,0.0021487946223591836,0.0008835827552235387,0.10874528173021725,0.16377619949848798,0.003032377377582722,0.23349900859327755,0.5508036621736103,14.66000587273145,19.159618716572545,0.3173046535803328,4.499612843841096
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.005,5e-05,False,0.0021487946223591836,0.0008835827552235387,0.10874528173021725,0.16377619949848798,0.003032377377582722,0.3256631999511162,0.7062496865477053,15.328584770931446,20.64917599406313,0.38058648659658906,5.320591223131682
No. of previous surgeries,1,"0,6,12,18,24,30",0.005,0.0001,False,0.002162775817590347,0.0008884931774399268,0.1095808036305066,0.1635830322426658,0.0030512689950302737,0.2440971500467488,0.5609196637003205,14.822928765966179,19.272028508640492,0.3168225136535717,4.4490997426743135
