factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.01,0.0005,False,0.027490685086953556,0.0426713120554746,0.28098586986970386,0.4152915804682964,0.07016199714242816,0.6461529459356846,0.5793208665904642,20.560261068937784,19.829327086602564,-0.0668320793452204,-0.7309339823352197
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",5e-05,1e-05,False,0.028882311483345177,0.032938521630984575,0.3174967494456004,0.44007571495468445,0.06182083311432975,0.9970502121599144,0.9959021547930901,23.968948737361167,23.956854136028966,-0.0011480573668243288,-0.012094601332201194
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",5e-05,1e-05,False,0.028882311483345177,0.032938521630984575,0.3174967494456004,0.44007571495468445,0.06182083311432975,0.21354104855576098,0.14522713517172028,15.899093901698816,14.563997441355292,-0.06831391338404069,-1.3350964603435234
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",5e-05,5e-05,False,0.028843071306325938,0.03327074977709563,0.31690512186080094,0.44086235823352926,0.062113821083421575,0.9883426496628676,0.9838332047974777,23.87769246580382,23.83023059072037,-0.0045094448653898445,-0.047461875083449456
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",5e-05,5e-05,False,0.028843071306325938,0.03327074977709563,0.31690512186080094,0.44086235823352926,0.062113821083421575,0.21813358814276193,0.1491135126364842,15.935334610825006,14.602666008813245,-0.06902007550627773,-1.3326686020117613
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",5e-05,0.0001,False,0.028811781115156226,0.033620295804567574,0.3164962371145796,0.4416585763857564,0.0624320769197238,0.9792086807844311,0.9712177351210696,23.779863591133193,23.694778174635385,-0.00799094566336156,-0.0850854164978081
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",5e-05,0.0001,False,0.028811781115156226,0.033620295804567574,0.3164962371145796,0.4416585763857564,0.0624320769197238,0.22238740626277687,0.1527420873656352,15.973491982014227,14.643323378699552,-0.06964531889714168,-1.3301686033146751
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",5e-05,0.0005,False,0.02677114059367142,0.031720402251246324,0.30344300747458586,0.43661682884372094,0.05849154284491774,1.2063911058601138e-08,9.84641253656511e-12,5.605914922589692,4.6072620940669085,-1.2054064646064574e-08,-0.9986528285227836
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",5e-05,0.0005,False,0.02677114059367142,0.031720402251246324,0.30344300747458586,0.43661682884372094,0.05849154284491774,0.5585772075626407,0.4828964751266744,21.899349693354452,21.46540476155788,-0.07568073243596635,-0.4339449317965709
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.0001,1e-05,False,0.028871577298202642,0.032986192973616,0.316936580659913,0.4410922480503303,0.06185777027181864,0.9969717424057819,0.9957932090991175,23.967637927536448,23.95503334520518,-0.0011785333066643977,-0.012604582331267267
